"name","file","start_line","end_line","scope"
"create_pyi","gradio/component_meta.py",84,84,"Module gradio.component_meta"
"extract_class_source_code","gradio/component_meta.py",95,97,"Module gradio.component_meta"
"get_local_contexts","gradio/component_meta.py",162,162,"Module gradio.component_meta"
"updateable","gradio/component_meta.py",171,171,"Module gradio.component_meta"
"build_packages","test/test_docker/conftest.py",14,14,"Module test.test_docker.conftest"
"launch_services_fn","test/test_docker/conftest.py",74,74,"Module test.test_docker.conftest"
"launch_services","test/test_docker/test_reverse_proxy_root_path/test_reverse_proxy_root_path.py",18,18,"Module test.test_docker.test_reverse_proxy_root_path.test_reverse_proxy_root_path"
"launch_services","test/test_docker/test_reverse_proxy/test_reverse_proxy.py",18,18,"Module test.test_docker.test_reverse_proxy.test_reverse_proxy"
"launch_services","test/test_docker/test_reverse_proxy_fastapi_mount_root_path/test_reverse_proxy_fastapi_mount_root_path.py",18,18,"Module test.test_docker.test_reverse_proxy_fastapi_mount_root_path.test_reverse_proxy_fastapi_mount_root_path"
"launch_services","test/test_docker/test_reverse_proxy_fastapi_mount/test_reverse_proxy_fastapi_mount.py",18,18,"Module test.test_docker.test_reverse_proxy_fastapi_mount.test_reverse_proxy_fastapi_mount"
"launch_services","test/test_docker/conftest.py",77,79,"Function launch_services_fn"
"pytest_configure","client/python/test/conftest.py",10,10,"Script conftest.py"
"pytest_configure","test/conftest.py",12,12,"Module test.conftest"
"test_file_dir","test/conftest.py",19,19,"Module test.conftest"
"io_components","test/conftest.py",24,24,"Module test.conftest"
"_connect","test/conftest.py",49,49,"Function connect"
"gradio_temp_dir","client/python/test/conftest.py",432,432,"Script conftest.py"
"gradio_temp_dir","test/conftest.py",62,62,"Module test.conftest"
"clear_static_files","test/conftest.py",71,71,"Module test.conftest"
"test_mcp_app","test/conftest.py",83,83,"Module test.conftest"
"test_tool","test/test_mcp.py",172,172,"Function test_associative_keyword_in_schema"
"test_tool","test/conftest.py",86,86,"Function test_mcp_app"
"media_data","client/python/test/conftest.py",507,507,"Script conftest.py"
"media_data","test/conftest.py",105,105,"Module test.conftest"
"stateful_mcp_app","test/conftest.py",116,116,"Module test.conftest"
"calculator_demo","client/python/test/conftest.py",17,17,"Script conftest.py"
"hello_world_demo","client/python/test/conftest.py",46,46,"Script conftest.py"
"greet","demo/on_listener_test/run.py",10,10,"Module demo.on_listener_test.run"
"greet","demo/hello_world_3/run.py",3,3,"Module demo.hello_world_3.run"
"greet","demo/hello_blocks_decorator/run.py",9,9,"Module demo.hello_blocks_decorator.run"
"greet","client/python/test/conftest.py",47,47,"Function hello_world_demo"
"greet","demo/hello_world_2/run.py",3,3,"Module demo.hello_world_2.run"
"greet","test/test_routes.py",1259,1259,"Function test_api_name_set_for_all_events"
"greet","demo/hello_world_4/run.py",3,3,"Module demo.hello_world_4.run"
"greet","demo/on_listener_decorator/run.py",9,9,"Module demo.on_listener_decorator.run"
"greet","client/python/test/test_snippet.py",22,22,"Function test_python_snippet_runs_for_simple_demo"
"greet","test/test_blocks.py",112,112,"Function test_partial_fn_in_config"
"greet","test/test_blocks.py",132,132,"Function test_dict_inputs_in_config"
"greet","test/test_helpers.py",717,717,"Function test_progress_bar"
"greet","test/test_helpers.py",767,767,"Function test_progress_bar_track_tqdm"
"greet","test/test_helpers.py",812,812,"Function test_progress_bar_track_tqdm_without_iterable"
"greet","test/test_helpers.py",843,843,"Function test_info_and_warning_alerts"
"greet","demo/iframe_resizer/run.py",7,7,"Module demo.iframe_resizer.run"
"greet","demo/hello_world/run.py",4,4,"Module demo.hello_world.run"
"greet","demo/blocks_textbox_max_lines/run.py",3,3,"Module demo.blocks_textbox_max_lines.run"
"greet","demo/on_listener_basic/run.py",9,9,"Module demo.on_listener_basic.run"
"greet","test/test_events.py",86,86,"Function test_on_listener"
"greet","test/test_queueing.py",20,20,"Function test_single_request"
"greet","test/test_queueing.py",34,34,"Function test_all_status_messages"
"greet","test/test_queueing.py",123,123,"Function test_heartbeat_task_cancelled_after_stream_completes"
"greet","test/test_queueing.py",179,179,"Function test_analytics_summary"
"greet","test/test_interfaces.py",55,55,"Function test_partial_functions"
"greet","test/test_interfaces.py",304,304,"Function test_interface_predictions_default_api_name"
"greet","demo/hello_blocks/run.py",4,4,"Module demo.hello_blocks.run"
"greet","demo/blocks_group/run.py",3,3,"Module demo.blocks_group.run"
"greet","demo/render_visibility/run.py",4,4,"Module demo.render_visibility.run"
"greet","demo/multipage/run.py",10,10,"Module demo.multipage.run"
"calculator_demo_with_defaults","client/python/test/conftest.py",60,60,"Script conftest.py"
"state_demo","client/python/test/conftest.py",93,93,"Script conftest.py"
"increment_demo","client/python/test/conftest.py",105,105,"Script conftest.py"
"progress_demo","client/python/test/conftest.py",138,138,"Script conftest.py"
"my_function","client/python/test/conftest.py",139,139,"Function progress_demo"
"tqdm","gradio/helpers.py",784,791,"Class Progress"
"yield_demo","client/python/test/conftest.py",149,149,"Script conftest.py"
"spell","client/python/test/conftest.py",150,150,"Function yield_demo"
"cancel_from_client_demo","client/python/test/conftest.py",159,159,"Script conftest.py"
"iteration","client/python/test/conftest.py",160,160,"Function cancel_from_client_demo"
"iteration","test/test_blocks.py",228,228,"Function test_async_generators"
"iteration","test/test_blocks.py",1441,1441,"Function test_raise_exception_if_cancelling_an_event_thats_not_queued"
"long_process","client/python/test/conftest.py",166,166,"Function cancel_from_client_demo"
"sentiment_classification_demo","client/python/test/conftest.py",183,183,"Script conftest.py"
"classifier","client/python/test/conftest.py",184,184,"Function sentiment_classification_demo"
"sleep_for_test","client/python/test/conftest.py",188,188,"Function sentiment_classification_demo"
"count_generator_demo","client/python/test/conftest.py",209,209,"Script conftest.py"
"count_generator_no_api","client/python/test/conftest.py",234,234,"Script conftest.py"
"count_generator_demo_exception","client/python/test/conftest.py",259,259,"Script conftest.py"
"file_io_demo","client/python/test/conftest.py",283,283,"Script conftest.py"
"stateful_chatbot","client/python/test/conftest.py",295,295,"Script conftest.py"
"respond","demo/chatbot_examples/run.py",26,26,"Module demo.chatbot_examples.run"
"respond","client/python/test/conftest.py",302,302,"Function stateful_chatbot"
"respond","client/python/test/conftest.py",489,489,"Function chatbot_message_format"
"respond","demo/chatbot_simple/run.py",10,10,"Module demo.chatbot_simple.run"
"respond","demo/chatbot_reasoning_tags/run.py",3,3,"Module demo.chatbot_reasoning_tags.run"
"respond","scripts/load_test/gradio_app.py",12,12,"Script gradio_app.py"
"respond","demo/chatbot_retry_undo_like/run.py",6,9,"Module demo.chatbot_retry_undo_like.run"
"hello_world_with_group","client/python/test/conftest.py",315,315,"Script conftest.py"
"greeting","client/python/test/conftest.py",324,324,"Function hello_world_with_group"
"greeting","client/python/test/conftest.py",351,351,"Function hello_world_with_state_and_accordion"
"hello_world_with_state_and_accordion","client/python/test/conftest.py",337,337,"Script conftest.py"
"stream_audio","client/python/test/conftest.py",378,378,"Script conftest.py"
"_stream_audio","client/python/test/conftest.py",382,382,"Function stream_audio"
"video_component","client/python/test/conftest.py",404,404,"Script conftest.py"
"all_components","client/python/test/conftest.py",411,411,"Script conftest.py"
"long_response_with_info","client/python/test/conftest.py",441,441,"Script conftest.py"
"long_response","client/python/test/conftest.py",442,442,"Function long_response_with_info"
"many_endpoint_demo","client/python/test/conftest.py",454,454,"Script conftest.py"
"noop","client/python/test/conftest.py",457,457,"Function many_endpoint_demo"
"max_file_size_demo","client/python/test/conftest.py",471,471,"Script conftest.py"
"chatbot_message_format","client/python/test/conftest.py",484,484,"Script conftest.py"
"_send","gradio/route_utils.py",922,924,"Class CustomCORSMiddleware"
"random_plot","demo/chatbot_core_components/run.py",51,51,"Module demo.chatbot_core_components.run"
"random_plot","demo/kitchen_sink_random/constants.py",6,6,"Module constants"
"random_plot","demo/kitchen_sink_random/constants.py",6,6,"Module demo.kitchen_sink_random.constants"
"random_plot","demo/clear_components/run.py",13,13,"Module demo.clear_components.run"
"random_model3d","demo/kitchen_sink_random/constants.py",58,58,"Module constants"
"random_model3d","demo/kitchen_sink_random/constants.py",58,58,"Module demo.kitchen_sink_random.constants"
"copy_all_demos","scripts/copy_demos.py",14,14,"Script copy_demos.py"
"fake_gan","demo/show_progress_on/run.py",7,7,"Module demo.show_progress_on.run"
"fake_gan","demo/fake_gan/run.py",7,7,"Module demo.fake_gan.run"
"fake_gan","demo/fake_gan_2/run.py",9,9,"Module demo.fake_gan_2.run"
"fake_gan","demo/fake_gan_no_input/run.py",5,5,"Module demo.fake_gan_no_input.run"
"reverse_audio","test/test_blocks.py",471,471,"Function test_no_empty_audio_files"
"reverse_audio","demo/reverse_audio_2/run.py",4,4,"Module demo.reverse_audio_2.run"
"reverse_audio","test/components/test_audio.py",143,143,"Function test_in_interface"
"reverse_audio","demo/reverse_audio/run.py",6,6,"Module demo.reverse_audio.run"
"zip_files","demo/zip_files/run.py",5,5,"Module demo.zip_files.run"
"_get_npm","gradio/cli/commands/components/install_component.py",15,15,"Module gradio.cli.commands.components.install_component"
"_install_command","gradio/cli/commands/components/install_component.py",58,60,"Module gradio.cli.commands.components.install_component"
"ask","demo/highlight_pdf/run.py",27,27,"Module demo.highlight_pdf.run"
"__get_pydantic_core_schema__","gradio/data_classes.py",63,67,"Class _StarletteRequestPydanticAnnotation"
"_handler","gradio/route_utils.py",1018,1018,"Function create_lifespan_handler"
"validate_request","gradio/data_classes.py",68,68,"Function __get_pydantic_core_schema__"
"__get_pydantic_json_schema__","gradio/data_classes.py",76,78,"Class _StarletteRequestPydanticAnnotation"
"__get_pydantic_json_schema__","gradio/data_classes.py",98,98,"Class PredictBody"
"unique_copy","gradio/data_classes.py",169,169,"Function copy_to_dir"
"_copy_to_dir","gradio/data_classes.py",292,292,"Class FileData"
"is_file_data","gradio/data_classes.py",315,315,"Class FileData"
"validate_model","gradio/data_classes.py",249,249,"Class FileData"
"is_none","gradio/data_classes.py",261,261,"Class FileData"
"from_path","gradio/data_classes.py",280,280,"Class FileData"
"find_classes","demo/musical_instrument_identification/data_setups.py",19,19,"Module data_setups"
"find_classes","demo/musical_instrument_identification/data_setups.py",19,19,"Module demo.musical_instrument_identification.data_setups"
"resample","demo/musical_instrument_identification/data_setups.py",29,29,"Module data_setups"
"resample","demo/musical_instrument_identification/data_setups.py",29,29,"Module demo.musical_instrument_identification.data_setups"
"mono_to_color","demo/musical_instrument_identification/data_setups.py",39,39,"Module data_setups"
"mono_to_color","demo/musical_instrument_identification/data_setups.py",39,39,"Module demo.musical_instrument_identification.data_setups"
"compute_melspec","demo/musical_instrument_identification/data_setups.py",61,61,"Module data_setups"
"compute_melspec","demo/musical_instrument_identification/data_setups.py",61,61,"Module demo.musical_instrument_identification.data_setups"
"audio_preprocess","demo/musical_instrument_identification/data_setups.py",74,74,"Module data_setups"
"audio_preprocess","demo/musical_instrument_identification/data_setups.py",74,74,"Module demo.musical_instrument_identification.data_setups"
"_is_polars_available","gradio/components/dataframe.py",32,32,"Module gradio.components.dataframe"
"_import_polars","gradio/components/dataframe.py",39,39,"Module gradio.components.dataframe"
"__process_counts","gradio/components/dataframe.py",645,645,"Class Dataframe"
"__validate_headers","gradio/components/dataframe.py",636,636,"Class Dataframe"
"set_auto_datatype","gradio/components/dataframe.py",519,519,"Class Dataframe"
"is_empty","gradio/components/dataframe.py",313,323,"Class Dataframe"
"get_headers","gradio/components/dataframe.py",350,361,"Class Dataframe"
"get_cell_data","gradio/components/dataframe.py",386,396,"Class Dataframe"
"get_metadata","gradio/components/dataframe.py",437,447,"Class Dataframe"
"__extract_metadata","gradio/components/dataframe.py",603,605,"Class Dataframe"
"get_datetime_from_str","gradio/components/datetime.py",154,154,"Class DateTime"
"get_share_link","gradio/components/deep_link_button.py",98,100,"Class DeepLinkButton"
"delete_space","scripts/delete_old_spaces.py",8,8,"Script delete_old_spaces.py"
"get_spaces_to_delete","scripts/delete_old_spaces.py",13,15,"Script delete_old_spaces.py"
"add_configuration_to_readme","gradio/cli/commands/deploy_space.py",22,25,"Module gradio.cli.commands.deploy_space"
"format_title","gradio/cli/commands/deploy_space.py",113,113,"Module gradio.cli.commands.deploy_space"
"check_gcloud_auth","gradio/cli/commands/deploy_space.py",122,122,"Module gradio.cli.commands.deploy_space"
"deploy_to_gcloud","gradio/cli/commands/deploy_space.py",173,173,"Module gradio.cli.commands.deploy_space"
"login","gradio/routes.py",575,577,"Function create_app"
"default_formatter","gradio/components/dialogue.py",163,163,"Class Dialogue"
"default_unformatter","gradio/components/dialogue.py",167,167,"Class Dialogue"
"unformat","gradio/components/dialogue.py",189,189,"Class Dialogue"
"answer","demo/llm_llamaindex/run.py",8,8,"Module demo.llm_llamaindex.run"
"get_client","client/python/gradio_client/templates/discord_chat.py",25,25,"Module gradio_client.templates.discord_chat"
"truncate_response","client/python/gradio_client/templates/discord_chat.py",32,32,"Module gradio_client.templates.discord_chat"
"bot","demo/chatbot_dialogpt/run.py",12,12,"Module demo.chatbot_dialogpt.run"
"bot","demo/chatbot_core_components/run.py",160,160,"Module demo.chatbot_core_components.run"
"bot","demo/chatbot_core_components_simple/run.py",31,31,"Module demo.chatbot_core_components_simple.run"
"bot","demo/chatbot_multimodal/run.py",21,21,"Module demo.chatbot_multimodal.run"
"bot","demo/chatbot_streaming/run.py",13,13,"Module demo.chatbot_streaming.run"
"bot","demo/chatbot_consecutive/run.py",13,13,"Module demo.chatbot_consecutive.run"
"on_ready","client/python/gradio_client/templates/discord_chat.py",46,46,"Module gradio_client.templates.discord_chat"
"continue_chat","client/python/gradio_client/templates/discord_chat.py",89,89,"Module gradio_client.templates.discord_chat"
"on_message","client/python/gradio_client/templates/discord_chat.py",110,110,"Module gradio_client.templates.discord_chat"
"run_bot","client/python/gradio_client/templates/discord_chat.py",125,125,"Module gradio_client.templates.discord_chat"
"merge","demo/audio_mixer/run.py",22,22,"Function render_tracks"
"merge","demo/render_merge/run.py",14,14,"Function render_count"
"merge","demo/render_merge_simple/run.py",15,15,"Function render_count"
"set_documentation_group","client/python/gradio_client/documentation.py",16,16,"Module gradio_client.documentation"
"extract_instance_attr_doc","client/python/gradio_client/documentation.py",21,21,"Module gradio_client.documentation"
"_get_module_documentation_group","client/python/gradio_client/documentation.py",70,70,"Module gradio_client.documentation"
"inner_doc","client/python/gradio_client/documentation.py",89,89,"Function document"
"download_artifact","scripts/download_artifacts.py",13,15,"Script download_artifacts.py"
"get_color","demo/rt-detr-object-detection/draw_boxes.py",5,5,"Module draw_boxes"
"draw_bounding_boxes","demo/rt-detr-object-detection/draw_boxes.py",15,15,"Module draw_boxes"
"_warn_if_invalid_choice","gradio/_simple_templates/simpledropdown.py",106,106,"Class SimpleDropdown"
"_warn_if_invalid_choice","gradio/components/dropdown.py",232,232,"Class Dropdown"
"_ignore","gradio/cli/commands/components/publish.py",26,26,"Module gradio.cli.commands.components.publish"
"python_type_to_json_schema","client/python/gradio_client/utils.py",997,997,"Module gradio_client.utils"
"get_return_types","gradio/utils.py",1521,1521,"Module gradio.utils"
"set_cancel_events","gradio/events.py",32,35,"Module gradio.events"
"failure","demo/blocks_chained_events/run.py",3,3,"Module demo.blocks_chained_events.run"
"ordinal","gradio/events.py",1052,1052,"Function api"
"apply","gradio/renderable.py",63,63,"Class Renderable"
"get_relative_path","js/preview/src/examine.py",34,34,"Script examine.py"
"encode_url_or_file_to_base64","client/python/gradio_client/utils.py",713,713,"Module gradio_client.utils"
"save_base64_to_cache","gradio/processing_utils.py",353,355,"Module gradio.processing_utils"
"to_binary","gradio/processing_utils.py",56,56,"Module gradio.processing_utils"
"load_blocks_from_huggingface","gradio/external.py",169,176,"Module gradio.external"
"create_blocks","gradio/external.py",108,108,"Function load"
"hide_accordion","gradio/external.py",133,133,"Function load"
"save_token","gradio/external.py",141,141,"Function load"
"load_token","gradio/external.py",150,150,"Function load"
"from_spaces","gradio/external.py",514,520,"Module gradio.external"
"from_model","gradio/external.py",194,200,"Module gradio.external"
"get_model_info","gradio/external_utils.py",22,22,"Module gradio.external_utils"
"custom_post_binary","gradio/external.py",213,213,"Function from_model"
"encode_to_base64","gradio/external_utils.py",158,158,"Module gradio.external_utils"
"postprocess_label","gradio/external_utils.py",103,103,"Module gradio.external_utils"
"postprocess_mask_tokens","gradio/external_utils.py",107,107,"Module gradio.external_utils"
"postprocess_question_answering","gradio/external_utils.py",111,111,"Module gradio.external_utils"
"conversational_wrapper","gradio/external_utils.py",142,142,"Module gradio.external_utils"
"text_generation_wrapper","gradio/external_utils.py",135,135,"Module gradio.external_utils"
"zero_shot_classification_wrapper","gradio/external_utils.py",119,119,"Module gradio.external_utils"
"sentence_similarity_wrapper","gradio/external_utils.py",128,128,"Module gradio.external_utils"
"token_classification_wrapper","gradio/external_utils.py",202,202,"Module gradio.external_utils"
"postprocess_visual_question_answering","gradio/external_utils.py",115,115,"Module gradio.external_utils"
"get_tabular_examples","gradio/external_utils.py",43,43,"Module gradio.external_utils"
"cols_to_rows","gradio/external_utils.py",73,75,"Module gradio.external_utils"
"tabular_wrapper","gradio/external_utils.py",281,281,"Module gradio.external_utils"
"object_detection_wrapper","gradio/external_utils.py",210,210,"Module gradio.external_utils"
"image_text_to_text_wrapper","gradio/external_utils.py",230,230,"Module gradio.external_utils"
"query_huggingface_inference_endpoints","gradio/external.py",479,479,"Function from_model"
"handle_hf_error","gradio/external_utils.py",324,324,"Module gradio.external_utils"
"from_spaces_interface","gradio/external.py",639,646,"Module gradio.external"
"from_spaces_blocks","gradio/external.py",591,591,"Module gradio.external"
"make_event_data_fn","gradio/external.py",578,578,"Module gradio.external"
"event_data_fn","gradio/external.py",584,584,"Function make_event_data_fn"
"streamline_spaces_interface","gradio/external_utils.py",302,302,"Module gradio.external_utils"
"format_conversation","gradio/external.py",756,758,"Module gradio.external"
"open_api","gradio/external.py",866,866,"Function load_chat"
"open_api_stream","gradio/external.py",878,880,"Function load_chat"
"component_from_parameter_schema","gradio/external_utils.py",480,480,"Module gradio.external_utils"
"component_from_request_body_schema","gradio/external_utils.py",543,545,"Module gradio.external_utils"
"create_endpoint_fn","gradio/external_utils.py",338,344,"Module gradio.external_utils"
"endpoint_fn","gradio/external_utils.py",348,348,"Function create_endpoint_fn"
"method_box","gradio/external_utils.py",600,600,"Module gradio.external_utils"
"rows_to_cols","gradio/external_utils.py",91,91,"Module gradio.external_utils"
"zero_shot_classification_inner","gradio/external_utils.py",120,120,"Function zero_shot_classification_wrapper"
"sentence_similarity_inner","gradio/external_utils.py",129,129,"Function sentence_similarity_wrapper"
"text_generation_inner","gradio/external_utils.py",136,136,"Function text_generation_wrapper"
"chat_fn","gradio/external_utils.py",143,143,"Function conversational_wrapper"
"chat_fn","gradio/external_utils.py",231,231,"Function image_text_to_text_wrapper"
"format_ner_list","gradio/external_utils.py",184,184,"Module gradio.external_utils"
"token_classification_inner","gradio/external_utils.py",203,203,"Function token_classification_wrapper"
"object_detection_inner","gradio/external_utils.py",211,211,"Function object_detection_wrapper"
"chatbot_preprocess","gradio/external_utils.py",260,260,"Module gradio.external_utils"
"chatbot_postprocess","gradio/external_utils.py",270,270,"Module gradio.external_utils"
"tabular_inner","gradio/external_utils.py",285,285,"Function tabular_wrapper"
"query","demo/dia_dialogue_demo/run.py",34,34,"Module demo.dia_dialogue_demo.run"
"resolve_schema_ref","gradio/external_utils.py",527,527,"Module gradio.external_utils"
"get_greeting","demo/mcp_resources_and_prompts/fastmcp.py",22,22,"Module demo.mcp_resources_and_prompts.fastmcp"
"get_greeting","demo/mcp_resources_and_prompts/run.py",14,14,"Module demo.mcp_resources_and_prompts.run"
"greet_user","demo/mcp_resources_and_prompts/fastmcp.py",29,29,"Module demo.mcp_resources_and_prompts.fastmcp"
"greet_user","demo/mcp_resources_and_prompts/run.py",20,20,"Module demo.mcp_resources_and_prompts.run"
"_process_single_file","gradio/components/upload_button.py",151,151,"Class UploadButton"
"_process_single_file","gradio/components/file.py",143,143,"Class File"
"is_valid_file","client/python/gradio_client/utils.py",674,674,"Module gradio_client.utils"
"_download_files","gradio/components/upload_button.py",193,193,"Class UploadButton"
"_download_files","gradio/components/file.py",185,185,"Class File"
"safe_join","gradio/utils.py",1707,1707,"Module gradio.utils"
"_strip_root","gradio/components/file_explorer.py",159,159,"Class FileExplorer"
"ls","gradio/components/file_explorer.py",182,182,"Class FileExplorer"
"_safe_join","gradio/components/file_explorer.py",224,224,"Class FileExplorer"
"generate_image","demo/image_watermark/run.py",13,13,"Module demo.image_watermark.run"
"generate_image","scripts/benchmark/apps/file_heavy.py",13,13,"Script file_heavy.py"
"sanitize_list_for_csv","gradio/utils.py",943,943,"Module gradio.utils"
"simplify_file_data_in_str","gradio/utils.py",1533,1533,"Module gradio.utils"
"_create_dataset_file","gradio/flagging.py",241,241,"Class CSVLogger"
"format_release_notes","scripts/format_release_notes.py",24,24,"Script format_release_notes.py"
"welcome","demo/blocks_js_load/run.py",3,3,"Module demo.blocks_js_load.run"
"welcome","demo/blocks_hello/run.py",3,3,"Module demo.blocks_hello.run"
"get_status","demo/reload_mode/functions.py",4,4,"Module functions"
"get_status","demo/reload_mode/functions.py",4,4,"Module demo.reload_mode.functions"
"get_status","demo/reload_mode/functions.py",7,7,"Module functions"
"get_status","demo/reload_mode/functions.py",7,7,"Module demo.reload_mode.functions"
"get_status","gradio/queueing.py",653,653,"Class Queue"
"wrapped","gradio/utils.py",1550,1550,"Function sync_fn_to_generator"
"wrapped","gradio/utils.py",1557,1557,"Function async_fn_to_generator"
"convert_to_type","gradio/components/gallery.py",321,321,"Class Gallery"
"_save","gradio/components/gallery.py",256,256,"Function postprocess"
"extract_svg_content","gradio/image_utils.py",242,242,"Module gradio.image_utils"
"is_tracked","gradio/route_utils.py",541,541,"Class FileUploadProgress"
"make_dir","js/_website/generate_jsons/generate.py",16,16,"Script generate.py"
"download_from_s3","js/_website/generate_jsons/generate.py",20,20,"Script generate.py"
"download_file","demo/upload_and_download/run.py",8,8,"Module demo.upload_and_download.run"
"convert_to_pypi_prerelease","js/_website/generate_jsons/generate.py",46,46,"Script generate.py"
"get_latest_release","js/_website/generate_jsons/generate.py",59,59,"Script generate.py"
"create_dir_if_not_exists","js/_website/generate_jsons/generate.py",106,106,"Script generate.py"
"find_app_dirs","scripts/benchmark/generate_charts.py",48,48,"Script generate_charts.py"
"discover_tiers","scripts/benchmark/generate_charts.py",65,65,"Script generate_charts.py"
"load_all_data","scripts/benchmark/generate_charts.py",77,79,"Script generate_charts.py"
"_get_client_percentiles","scripts/benchmark/generate_charts.py",127,127,"Script generate_charts.py"
"_get_client_p50","scripts/benchmark/generate_charts.py",144,144,"Script generate_charts.py"
"_get_trace_phase_p50","scripts/benchmark/generate_charts.py",148,148,"Script generate_charts.py"
"chart_client_latency_by_label","scripts/benchmark/generate_charts.py",154,156,"Script generate_charts.py"
"chart_latency_vs_tier","scripts/benchmark/generate_charts.py",212,214,"Script generate_charts.py"
"chart_phase_breakdown","scripts/benchmark/generate_charts.py",254,256,"Script generate_charts.py"
"chart_improvement_factor","scripts/benchmark/generate_charts.py",309,311,"Script generate_charts.py"
"chart_sse_overhead","scripts/benchmark/generate_charts.py",390,392,"Script generate_charts.py"
"get_categories_and_params","scripts/generate_css_vars_docs.py",18,18,"Script generate_css_vars_docs.py"
"generate_table","scripts/generate_css_vars_docs.py",72,72,"Script generate_css_vars_docs.py"
"update_guide","scripts/generate_css_vars_docs.py",88,88,"Script generate_css_vars_docs.py"
"git_tracked","scripts/generate_notebooks.py",22,22,"Script generate_notebooks.py"
"load_all_demo_code","scripts/generate_skill.py",87,87,"Script generate_skill.py"
"build_signature","scripts/generate_skill.py",102,102,"Script generate_skill.py"
"build_events_matrix","scripts/generate_skill.py",144,144,"Script generate_skill.py"
"generate_examples","scripts/generate_skill.py",154,154,"Script generate_skill.py"
"generate_skill_md","scripts/generate_skill.py",169,169,"Script generate_skill.py"
"generate_to","scripts/generate_skill.py",409,409,"Script generate_skill.py"
"files_equal","scripts/generate_skill.py",432,432,"Script generate_skill.py"
"load_example","gradio/helpers.py",428,428,"Function create"
"set_directory","gradio/utils.py",888,888,"Module gradio.utils"
"get_cache_folder","gradio/utils.py",1432,1432,"Module gradio.utils"
"_get_processed_example","gradio/helpers.py",320,320,"Class Examples"
"_start_caching","gradio/helpers.py",496,496,"Class Examples"
"load_example_input","gradio/helpers.py",363,363,"Function create"
"load_example_output","gradio/helpers.py",368,368,"Function create"
"_postprocess_output","gradio/helpers.py",472,472,"Class Examples"
"_get_cached_index_if_cached","gradio/helpers.py",487,487,"Class Examples"
"get_final_item","gradio/helpers.py",529,529,"Function cache"
"get_final_item","gradio/helpers.py",539,539,"Function cache"
"merge_generated_values_into_output","gradio/helpers.py",640,642,"Module gradio.helpers"
"patch_tqdm","gradio/helpers.py",855,855,"Module gradio.helpers"
"_progress_callback","gradio/helpers.py",847,847,"Class Progress"
"set_progress","gradio/queueing.py",510,514,"Class Queue"
"init_tqdm","gradio/helpers.py",861,863,"Function patch_tqdm"
"iter_tqdm","gradio/helpers.py",872,872,"Function patch_tqdm"
"update_tqdm","gradio/helpers.py",879,879,"Function patch_tqdm"
"close_tqdm","gradio/helpers.py",886,886,"Function patch_tqdm"
"exit_tqdm","gradio/helpers.py",893,893,"Function patch_tqdm"
"function_wrapper","gradio/utils.py",991,997,"Module gradio.utils"
"function_wrapper","gradio/utils.py",1569,1569,"Function async_lambda"
"before_fn","gradio/utils.py",1075,1075,"Function get_function_with_locals"
"after_fn","gradio/utils.py",1085,1085,"Function get_function_with_locals"
"log_message","gradio/helpers.py",1147,1153,"Module gradio.helpers"
"log_message","gradio/queueing.py",535,543,"Class Queue"
"_range","demo/dashboard/helpers.py",16,16,"Module helpers"
"_range","demo/dashboard/helpers.py",16,16,"Module demo.dashboard.helpers"
"_ignore_org_members","demo/dashboard/helpers.py",28,28,"Module helpers"
"_ignore_org_members","demo/dashboard/helpers.py",28,28,"Module demo.dashboard.helpers"
"link_values","demo/dashboard/helpers.py",52,52,"Module helpers"
"link_values","demo/dashboard/helpers.py",52,52,"Module demo.dashboard.helpers"
"running_mean","demo/dashboard/helpers.py",63,63,"Module helpers"
"running_mean","demo/dashboard/helpers.py",63,63,"Module demo.dashboard.helpers"
"retrieve_pip_installs","demo/dashboard/helpers.py",68,68,"Module helpers"
"retrieve_pip_installs","demo/dashboard/helpers.py",68,68,"Module demo.dashboard.helpers"
"retrieve_stars","demo/dashboard/helpers.py",100,100,"Module helpers"
"retrieve_stars","demo/dashboard/helpers.py",100,100,"Module demo.dashboard.helpers"
"retrieve_issues","demo/dashboard/helpers.py",129,129,"Module helpers"
"retrieve_issues","demo/dashboard/helpers.py",129,129,"Module demo.dashboard.helpers"
"save_login","gradio/cli/commands/hf_login.py",6,6,"Module gradio.cli.commands.hf_login"
"_normalize_token","gradio/components/highlighted_text.py",224,224,"Class HighlightedText"
"_to_publish_format","gradio/components/html.py",211,219,"Class HTML"
"_generate_constructor_code","gradio/components/html.py",366,366,"Class HTML"
"watchfn","gradio/utils.py",333,333,"Module gradio.utils"
"watchfn_spaces","gradio/utils.py",310,310,"Module gradio.utils"
"should_watch","gradio/utils.py",294,294,"Class SourceFileReloader"
"reloader","test/test_reload.py",38,38,"Class TestReload"
"running_app","gradio/ipython_ext.py",43,43,"Class JupyterReloader"
"running_app","gradio/utils.py",153,153,"Class BaseReloader"
"running_app","gradio/utils.py",239,239,"Class SpacesReloader"
"running_app","gradio/utils.py",287,287,"Class SourceFileReloader"
"install_signal_handlers","gradio/http_server.py",60,60,"Class Server"
"run_in_thread","gradio/http_server.py",63,63,"Class Server"
"tojson","gradio/i18n.py",76,76,"Class I18nData"
"_is_valid_locale","gradio/i18n.py",118,118,"Class I18n"
"preprocess_image","gradio/image_utils.py",261,270,"Module gradio.image_utils"
