"name","file","start_line","end_line","scope"
"test_info_security_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",548,548,"Class TestSavedQueryApi"
"test_related_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",560,560,"Class TestSavedQueryApi"
"test_related_saved_query_not_found","tests/integration_tests/queries/saved_queries/api_tests.py",580,580,"Class TestSavedQueryApi"
"test_distinct_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",590,590,"Class TestSavedQueryApi"
"test_get_saved_query_not_allowed","tests/integration_tests/queries/saved_queries/api_tests.py",613,613,"Class TestSavedQueryApi"
"test_get_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",623,623,"Class TestSavedQueryApi"
"test_get_saved_query_not_found","tests/integration_tests/queries/saved_queries/api_tests.py",659,659,"Class TestSavedQueryApi"
"test_create_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",672,672,"Class TestSavedQueryApi"
"test_update_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",703,703,"Class TestSavedQueryApi"
"test_update_saved_query_not_found","tests/integration_tests/queries/saved_queries/api_tests.py",726,726,"Class TestSavedQueryApi"
"test_delete_saved_query","tests/integration_tests/queries/saved_queries/api_tests.py",743,743,"Class TestSavedQueryApi"
"test_delete_saved_query_not_found","tests/integration_tests/queries/saved_queries/api_tests.py",760,760,"Class TestSavedQueryApi"
"test_delete_bulk_saved_queries","tests/integration_tests/queries/saved_queries/api_tests.py",771,771,"Class TestSavedQueryApi"
"test_delete_one_bulk_saved_queries","tests/integration_tests/queries/saved_queries/api_tests.py",794,794,"Class TestSavedQueryApi"
"test_delete_bulk_saved_query_bad_request","tests/integration_tests/queries/saved_queries/api_tests.py",811,811,"Class TestSavedQueryApi"
"test_delete_bulk_saved_query_not_found","tests/integration_tests/queries/saved_queries/api_tests.py",822,822,"Class TestSavedQueryApi"
"create_saved_query_import","tests/integration_tests/queries/saved_queries/api_tests.py",881,881,"Class TestSavedQueryApi"
"test_import_saved_queries","tests/integration_tests/queries/saved_queries/api_tests.py",899,899,"Class TestSavedQueryApi"
"test_get_embedded_dashboard","tests/integration_tests/embedded/test_view.py",44,44,"Module tests.integration_tests.embedded.test_view"
"test_get_embedded_dashboard","tests/integration_tests/embedded/api_tests.py",43,43,"Class TestEmbeddedDashboardApi"
"test_get_embedded_dashboard_non_found","tests/integration_tests/embedded/test_view.py",71,71,"Module tests.integration_tests.embedded.test_view"
"test_get_embedded_dashboard_non_found","tests/integration_tests/embedded/api_tests.py",52,52,"Class TestEmbeddedDashboardApi"
"clear_data_cache","tests/integration_tests/charts/api_tests.py",85,85,"Class TestChartApi"
"create_charts","tests/integration_tests/charts/api_tests.py",91,91,"Class TestChartApi"
"create_charts_created_by_gamma","tests/integration_tests/charts/api_tests.py",115,115,"Class TestChartApi"
"create_certified_charts","tests/integration_tests/charts/api_tests.py",128,128,"Class TestChartApi"
"create_chart_with_report","tests/integration_tests/charts/api_tests.py",151,151,"Class TestChartApi"
"add_dashboard_to_chart","tests/integration_tests/charts/api_tests.py",171,171,"Class TestChartApi"
"create_chart_with_tag","tests/integration_tests/charts/api_tests.py",202,202,"Class TestChartApi"
"create_charts_some_with_tags","tests/integration_tests/charts/api_tests.py",230,230,"Class TestChartApi"
"test_info_security_chart","tests/integration_tests/charts/api_tests.py",294,294,"Class TestChartApi"
"test_delete_chart","tests/integration_tests/charts/api_tests.py",311,311,"Class TestChartApi"
"test_delete_bulk_charts","tests/integration_tests/charts/api_tests.py",324,324,"Class TestChartApi"
"test_delete_bulk_chart_bad_request","tests/integration_tests/charts/api_tests.py",347,347,"Class TestChartApi"
"test_delete_not_found_chart","tests/integration_tests/charts/api_tests.py",358,358,"Class TestChartApi"
"test_delete_chart_with_report","tests/integration_tests/charts/api_tests.py",369,369,"Class TestChartApi"
"test_delete_bulk_charts_not_found","tests/integration_tests/charts/api_tests.py",388,388,"Class TestChartApi"
"test_bulk_delete_chart_with_report","tests/integration_tests/charts/api_tests.py",400,400,"Class TestChartApi"
"test_delete_chart_admin_not_owned","tests/integration_tests/charts/api_tests.py",424,424,"Class TestChartApi"
"test_delete_bulk_chart_admin_not_owned","tests/integration_tests/charts/api_tests.py",438,438,"Class TestChartApi"
"test_delete_chart_not_owned","tests/integration_tests/charts/api_tests.py",463,463,"Class TestChartApi"
"test_delete_bulk_chart_not_owned","tests/integration_tests/charts/api_tests.py",483,483,"Class TestChartApi"
"test_create_chart","tests/integration_tests/charts/api_tests.py",534,534,"Class TestChartApi"
"test_create_simple_chart","tests/integration_tests/charts/api_tests.py",562,562,"Class TestChartApi"
"test_create_chart_validate_owners","tests/integration_tests/charts/api_tests.py",580,580,"Class TestChartApi"
"test_create_chart_validate_params","tests/integration_tests/charts/api_tests.py",598,598,"Class TestChartApi"
"test_create_chart_validate_datasource","tests/integration_tests/charts/api_tests.py",613,613,"Class TestChartApi"
"test_create_chart_validate_user_is_dashboard_owner","tests/integration_tests/charts/api_tests.py",644,644,"Class TestChartApi"
"test_update_chart","tests/integration_tests/charts/api_tests.py",668,668,"Class TestChartApi"
"get_table","tests/integration_tests/fixtures/query_context.py",24,24,"Class QueryContextGeneratorInteg"
"get_table","tests/integration_tests/dashboard_utils.py",32,36,"Module tests.integration_tests.dashboard_utils"
"get_table","tests/integration_tests/base_tests.py",301,303,"Class SupersetTestCase"
"get_table","superset/models/core.py",1068,1068,"Class Database"
"get_table","tests/common/query_context_generator.py",270,270,"Class QueryContextGenerator"
"test_chart_get_list_no_username","tests/integration_tests/charts/api_tests.py",719,719,"Class TestChartApi"
"test_chart_get_no_username","tests/integration_tests/charts/api_tests.py",748,748,"Class TestChartApi"
"test_update_chart_new_owner_not_admin","tests/integration_tests/charts/api_tests.py",774,774,"Class TestChartApi"
"test_update_chart_new_owner_admin","tests/integration_tests/charts/api_tests.py",796,796,"Class TestChartApi"
"test_update_chart_preserve_ownership","tests/integration_tests/charts/api_tests.py",815,815,"Class TestChartApi"
"test_update_chart_clear_owner_list","tests/integration_tests/charts/api_tests.py",830,830,"Class TestChartApi"
"test_update_chart_populate_owner","tests/integration_tests/charts/api_tests.py",842,842,"Class TestChartApi"
"test_update_chart_new_dashboards","tests/integration_tests/charts/api_tests.py",864,864,"Class TestChartApi"
"test_not_update_chart_none_dashboards","tests/integration_tests/charts/api_tests.py",880,880,"Class TestChartApi"
"test_update_chart_not_owned","tests/integration_tests/charts/api_tests.py",892,892,"Class TestChartApi"
"test_update_chart_linked_with_not_owned_dashboard","tests/integration_tests/charts/api_tests.py",914,914,"Class TestChartApi"
"test_update_chart_validate_datasource","tests/integration_tests/charts/api_tests.py",969,969,"Class TestChartApi"
"test_update_chart_validate_owners","tests/integration_tests/charts/api_tests.py",998,998,"Class TestChartApi"
"test_get_chart","tests/integration_tests/charts/api_tests.py",1017,1017,"Class TestChartApi"
"test_get_chart_not_found","tests/integration_tests/charts/api_tests.py",1071,1071,"Class TestChartApi"
"test_slice_get_existing","tests/integration_tests/charts/api_tests.py",1091,1091,"Class TestChartApi"
"test_slice_get_not_found","tests/integration_tests/charts/api_tests.py",1113,1113,"Class TestChartApi"
"test_get_chart_no_data_access","tests/integration_tests/charts/api_tests.py",1119,1119,"Class TestChartApi"
"test_get_charts","tests/integration_tests/charts/api_tests.py",1139,1139,"Class TestChartApi"
"test_get_charts_dashboards","tests/integration_tests/charts/api_tests.py",1151,1151,"Class TestChartApi"
"test_get_charts_dashboard_filter","tests/integration_tests/charts/api_tests.py",1173,1173,"Class TestChartApi"
"test_get_charts_tag_filters","tests/integration_tests/charts/api_tests.py",1196,1196,"Class TestChartApi"
"test_get_charts_changed_on","tests/integration_tests/charts/api_tests.py",1238,1238,"Class TestChartApi"
"test_get_charts_filter","tests/integration_tests/charts/api_tests.py",1269,1269,"Class TestChartApi"
"load_energy_charts","tests/integration_tests/charts/api_tests.py",1282,1282,"Class TestChartApi"
"test_get_charts_custom_filter","tests/integration_tests/charts/api_tests.py",1319,1319,"Class TestChartApi"
"test_admin_gets_filtered_energy_slices","tests/integration_tests/charts/api_tests.py",1350,1350,"Class TestChartApi"
"test_gets_certified_charts_filter","tests/integration_tests/charts/api_tests.py",1383,1383,"Class TestChartApi"
"test_gets_not_certified_charts_filter","tests/integration_tests/charts/api_tests.py",1404,1404,"Class TestChartApi"
"test_user_gets_none_filtered_energy_slices","tests/integration_tests/charts/api_tests.py",1425,1425,"Class TestChartApi"
"test_user_gets_all_charts","tests/integration_tests/charts/api_tests.py",1447,1447,"Class TestChartApi"
"count_charts","tests/integration_tests/charts/api_tests.py",1451,1451,"Function test_user_gets_all_charts"
"test_get_charts_favorite_filter","tests/integration_tests/charts/api_tests.py",1474,1474,"Class TestChartApi"
"test_get_charts_created_by_me_filter","tests/integration_tests/charts/api_tests.py",1521,1521,"Class TestChartApi"
"test_get_time_range","tests/integration_tests/charts/api_tests.py",1645,1645,"Class TestChartApi"
"test_query_form_data","tests/integration_tests/charts/api_tests.py",1686,1686,"Class TestChartApi"
"test_get_charts_page","tests/integration_tests/charts/api_tests.py",1706,1706,"Class TestChartApi"
"test_get_charts_no_data_access","tests/integration_tests/charts/api_tests.py",1726,1726,"Class TestChartApi"
"test_export_chart","tests/integration_tests/charts/api_tests.py",1737,1737,"Class TestChartApi"
"test_export_chart","tests/unit_tests/commands/dashboard/export_example_test.py",149,149,"Module tests.unit_tests.commands.dashboard.export_example_test"
"test_export_chart_not_found","tests/integration_tests/charts/api_tests.py",1753,1753,"Class TestChartApi"
"test_export_chart_gamma","tests/integration_tests/charts/api_tests.py",1765,1765,"Class TestChartApi"
"test_import_chart","tests/integration_tests/charts/api_tests.py",1779,1779,"Class TestChartApi"
"test_import_chart","tests/unit_tests/charts/commands/importers/v1/import_test.py",79,79,"Module tests.unit_tests.charts.commands.importers.v1.import_test"
"test_import_chart_overwrite","tests/integration_tests/charts/api_tests.py",1817,1817,"Class TestChartApi"
"test_import_chart_invalid","tests/integration_tests/charts/api_tests.py",1881,1881,"Class TestChartApi"
"test_gets_created_by_user_charts_filter","tests/integration_tests/charts/api_tests.py",1905,1905,"Class TestChartApi"
"test_gets_not_created_by_user_charts_filter","tests/integration_tests/charts/api_tests.py",1919,1919,"Class TestChartApi"
"test_gets_owned_created_favorited_by_me_filter","tests/integration_tests/charts/api_tests.py",1934,1934,"Class TestChartApi"
"get_slice","tests/integration_tests/import_export_tests.py",138,138,"Class TestImportExport"
"get_slice","tests/integration_tests/base_tests.py",297,297,"Class SupersetTestCase"
"test_warm_up_cache_chart_id_required","tests/integration_tests/charts/api_tests.py",2005,2005,"Class TestChartApi"
"test_warm_up_cache_chart_not_found","tests/integration_tests/charts/api_tests.py",2012,2012,"Class TestChartApi"
"test_warm_up_cache_payload_validation","tests/integration_tests/charts/api_tests.py",2019,2019,"Class TestChartApi"
"test_warm_up_cache_error","tests/integration_tests/charts/api_tests.py",2036,2036,"Class TestChartApi"
"test_warm_up_cache_error","tests/integration_tests/core_tests.py",309,309,"Class TestCore"
"test_warm_up_cache_no_query_context","tests/integration_tests/charts/api_tests.py",2064,2064,"Class TestChartApi"
"test_warm_up_cache_no_datasource","tests/integration_tests/charts/api_tests.py",2087,2087,"Class TestChartApi"
"mock_datasource","tests/unit_tests/common/test_query_actions_currency.py",46,46,"Module tests.unit_tests.common.test_query_actions_currency"
"mock_datasource","tests/unit_tests/utils/currency_test.py",31,31,"Module tests.unit_tests.utils.currency_test"
"mock_datasource","tests/unit_tests/models/test_double_rls_virtual_dataset.py",37,37,"Module tests.unit_tests.models.test_double_rls_virtual_dataset"
"test_update_chart_add_tags_can_write_on_tag","tests/integration_tests/charts/api_tests.py",2114,2114,"Class TestChartApi"
"test_update_chart_remove_tags_can_write_on_tag","tests/integration_tests/charts/api_tests.py",2141,2141,"Class TestChartApi"
"test_update_chart_add_tags_can_tag_on_chart","tests/integration_tests/charts/api_tests.py",2168,2168,"Class TestChartApi"
"test_update_chart_remove_tags_can_tag_on_chart","tests/integration_tests/charts/api_tests.py",2202,2202,"Class TestChartApi"
"test_update_chart_add_tags_missing_permission","tests/integration_tests/charts/api_tests.py",2232,2232,"Class TestChartApi"
"test_update_chart_remove_tags_missing_permission","tests/integration_tests/charts/api_tests.py",2266,2266,"Class TestChartApi"
"test_update_chart_no_tag_changes","tests/integration_tests/charts/api_tests.py",2296,2296,"Class TestChartApi"
"assert_dataset","tests/integration_tests/explore/api_tests.py",78,78,"Module tests.integration_tests.explore.api_tests"
"assert_slice","tests/integration_tests/explore/api_tests.py",90,90,"Module tests.integration_tests.explore.api_tests"
"test_no_params_provided","tests/integration_tests/explore/api_tests.py",100,100,"Module tests.integration_tests.explore.api_tests"
"test_get_from_cache","tests/integration_tests/explore/api_tests.py",111,111,"Module tests.integration_tests.explore.api_tests"
"test_get_from_cache_unknown_key_chart_id","tests/integration_tests/explore/api_tests.py",125,127,"Module tests.integration_tests.explore.api_tests"
"test_get_from_cache_unknown_key_dataset","tests/integration_tests/explore/api_tests.py",144,144,"Module tests.integration_tests.explore.api_tests"
"test_get_from_cache_unknown_key_no_extra_parameters","tests/integration_tests/explore/api_tests.py",161,161,"Module tests.integration_tests.explore.api_tests"
"test_get_from_permalink","tests/integration_tests/explore/api_tests.py",173,173,"Module tests.integration_tests.explore.api_tests"
"test_get_from_permalink_unknown_key","tests/integration_tests/explore/api_tests.py",193,193,"Module tests.integration_tests.explore.api_tests"
"test_get_dataset_access_denied_with_form_data_key","tests/integration_tests/explore/api_tests.py",200,202,"Module tests.integration_tests.explore.api_tests"
"test_wrong_endpoint","tests/integration_tests/explore/api_tests.py",236,236,"Module tests.integration_tests.explore.api_tests"
"test_get_url_params","tests/integration_tests/explore/api_tests.py",247,247,"Module tests.integration_tests.explore.api_tests"
"test_granularity_sqla_override_updates_temporal_range_filter_subject","tests/integration_tests/explore/api_tests.py",259,261,"Module tests.integration_tests.explore.api_tests"
"filter_state_cache","superset/utils/cache_manager.py",280,280,"Class CacheManager"
"test_get_dashboard_filter_state","tests/integration_tests/dashboards/filter_state/api_tests.py",268,268,"Module tests.integration_tests.dashboards.filter_state.api_tests"
"_create_tasks","tests/integration_tests/tasks/api_tests.py",41,41,"Class TestTaskApi"
"create_task","superset/daos/tasks.py",105,114,"Class TaskDAO"
"create_task","tests/unit_tests/daos/test_tasks.py",37,49,"Module tests.unit_tests.daos.test_tasks"
"set_status","superset/models/tasks.py",200,200,"Class Task"
"test_info_task","tests/integration_tests/tasks/api_tests.py",119,119,"Class TestTaskApi"
"test_get_task_by_uuid","tests/integration_tests/tasks/api_tests.py",130,130,"Class TestTaskApi"
"test_get_task_not_found","tests/integration_tests/tasks/api_tests.py",164,164,"Class TestTaskApi"
"test_get_task_invalid_uuid","tests/integration_tests/tasks/api_tests.py",174,174,"Class TestTaskApi"
"test_get_task_list","tests/integration_tests/tasks/api_tests.py",183,183,"Class TestTaskApi"
"test_get_task_list_filtered_by_status","tests/integration_tests/tasks/api_tests.py",197,197,"Class TestTaskApi"
"test_get_task_list_filtered_by_type","tests/integration_tests/tasks/api_tests.py",216,216,"Class TestTaskApi"
"test_get_task_list_ordered","tests/integration_tests/tasks/api_tests.py",234,234,"Class TestTaskApi"
"test_get_task_list_paginated","tests/integration_tests/tasks/api_tests.py",251,251,"Class TestTaskApi"
"test_cancel_task_by_uuid","tests/integration_tests/tasks/api_tests.py",266,266,"Class TestTaskApi"
"test_cancel_task_not_found","tests/integration_tests/tasks/commands/test_cancel.py",143,143,"Module tests.integration_tests.tasks.commands.test_cancel"
"test_cancel_task_not_found","tests/integration_tests/tasks/api_tests.py",291,291,"Class TestTaskApi"
"test_cancel_task_not_owned","tests/integration_tests/tasks/api_tests.py",300,300,"Class TestTaskApi"
"test_cancel_task_admin_can_cancel_others","tests/integration_tests/tasks/api_tests.py",316,316,"Class TestTaskApi"
"test_get_task_status_by_uuid","tests/integration_tests/tasks/api_tests.py",332,332,"Class TestTaskApi"
"test_get_task_status_not_found","tests/integration_tests/tasks/api_tests.py",351,351,"Class TestTaskApi"
"test_get_task_status_not_owned","tests/integration_tests/tasks/api_tests.py",360,360,"Class TestTaskApi"
"test_get_task_status_admin_can_see_others","tests/integration_tests/tasks/api_tests.py",377,377,"Class TestTaskApi"
"test_get_task_list_user_sees_own_tasks","tests/integration_tests/tasks/api_tests.py",396,396,"Class TestTaskApi"
"test_get_task_list_admin_sees_all_tasks","tests/integration_tests/tasks/api_tests.py",413,413,"Class TestTaskApi"
"test_task_response_schema","tests/integration_tests/tasks/api_tests.py",428,428,"Class TestTaskApi"
"test_task_payload_serialization","tests/integration_tests/tasks/api_tests.py",475,475,"Class TestTaskApi"
"test_task_computed_properties","tests/integration_tests/tasks/api_tests.py",500,500,"Class TestTaskApi"
"test_get_available_domains","tests/integration_tests/available_domains/api_tests.py",22,22,"Module tests.integration_tests.available_domains.api_tests"
"load_mutltiple_tabs_dashboard","tests/integration_tests/fixtures/dashboard_with_tabs.py",28,28,"Module tests.integration_tests.fixtures.dashboard_with_tabs"
"insert_report_schedule","tests/integration_tests/reports/utils.py",49,70,"Module tests.integration_tests.reports.utils"
"gamma_user_with_alerts_role","tests/integration_tests/reports/api_tests.py",65,65,"Class TestReportSchedulesApi"
"create_working_admin_report_schedule","tests/integration_tests/reports/api_tests.py",96,96,"Class TestReportSchedulesApi"
"create_working_gamma_report_schedule","tests/integration_tests/reports/api_tests.py",120,120,"Class TestReportSchedulesApi"
"create_working_shared_report_schedule","tests/integration_tests/reports/api_tests.py",143,143,"Class TestReportSchedulesApi"
"create_report_schedules","tests/integration_tests/reports/api_tests.py",168,168,"Class TestReportSchedulesApi"
"create_alpha_users","tests/integration_tests/reports/api_tests.py",216,216,"Class TestReportSchedulesApi"
"test_get_report_schedule_disabled","tests/integration_tests/reports/api_tests.py",236,236,"Class TestReportSchedulesApi"
"test_get_report_schedule","tests/integration_tests/reports/api_tests.py",252,252,"Class TestReportSchedulesApi"
"test_info_report_schedule","tests/integration_tests/reports/api_tests.py",319,319,"Class TestReportSchedulesApi"
"test_info_security_report","tests/integration_tests/reports/api_tests.py",328,328,"Class TestReportSchedulesApi"
"test_get_report_schedule_not_found","tests/integration_tests/reports/api_tests.py",343,343,"Class TestReportSchedulesApi"
"test_get_list_report_schedule","tests/integration_tests/reports/api_tests.py",354,354,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_perms","tests/integration_tests/reports/api_tests.py",433,433,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_gamma","tests/integration_tests/reports/api_tests.py",445,445,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_sorting","tests/integration_tests/reports/api_tests.py",456,456,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_filter_name","tests/integration_tests/reports/api_tests.py",485,485,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_filter_custom","tests/integration_tests/reports/api_tests.py",507,507,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_filter_active","tests/integration_tests/reports/api_tests.py",529,529,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_filter_type","tests/integration_tests/reports/api_tests.py",546,546,"Class TestReportSchedulesApi"
"test_get_related_report_schedule","tests/integration_tests/reports/api_tests.py",579,579,"Class TestReportSchedulesApi"
"test_create_report_schedule","tests/integration_tests/reports/api_tests.py",591,591,"Class TestReportSchedulesApi"
"test_create_report_schedule_uniqueness","tests/integration_tests/reports/api_tests.py",639,639,"Class TestReportSchedulesApi"
"test_create_report_schedule_schema","tests/integration_tests/reports/api_tests.py",684,684,"Class TestReportSchedulesApi"
"test_unsaved_report_schedule_schema","tests/integration_tests/reports/api_tests.py",923,923,"Class TestReportSchedulesApi"
"test_no_dashboard_report_schedule_schema","tests/integration_tests/reports/api_tests.py",952,952,"Class TestReportSchedulesApi"
"test_create_multiple_creation_method_report_schedule_charts","tests/integration_tests/reports/api_tests.py",979,979,"Class TestReportSchedulesApi"
"test_create_multiple_creation_method_report_schedule_dashboards","tests/integration_tests/reports/api_tests.py",1037,1037,"Class TestReportSchedulesApi"
"test_create_report_schedule_chart_dash_validation","tests/integration_tests/reports/api_tests.py",1093,1093,"Class TestReportSchedulesApi"
"test_create_report_schedule_chart_db_validation","tests/integration_tests/reports/api_tests.py",1120,1120,"Class TestReportSchedulesApi"
"test_create_report_schedule_relations_exist","tests/integration_tests/reports/api_tests.py",1143,1143,"Class TestReportSchedulesApi"
"test_create_report_schedule_invalid_creation_method","tests/integration_tests/reports/api_tests.py",1230,1230,"Class TestReportSchedulesApi"
"test_create_report_schedule_valid_schedule","tests/integration_tests/reports/api_tests.py",1272,1272,"Class TestReportSchedulesApi"
"test_create_report_schedule_invalid_schedule","tests/integration_tests/reports/api_tests.py",1319,1319,"Class TestReportSchedulesApi"
"test_update_report_schedule_valid_schedule","tests/integration_tests/reports/api_tests.py",1383,1383,"Class TestReportSchedulesApi"
"test_update_report_schedule_invalid_schedule","tests/integration_tests/reports/api_tests.py",1435,1435,"Class TestReportSchedulesApi"
"test_update_report_schedule","tests/integration_tests/reports/api_tests.py",1489,1489,"Class TestReportSchedulesApi"
"test_update_report_schedule_state_working","tests/integration_tests/reports/api_tests.py",1531,1531,"Class TestReportSchedulesApi"
"test_update_report_schedule_uniqueness","tests/integration_tests/reports/api_tests.py",1554,1554,"Class TestReportSchedulesApi"
"test_update_report_schedule_not_found","tests/integration_tests/reports/api_tests.py",1573,1573,"Class TestReportSchedulesApi"
"test_update_report_schedule_chart_dash_validation","tests/integration_tests/reports/api_tests.py",1588,1588,"Class TestReportSchedulesApi"
"test_update_report_schedule_database_not_allowed_on_report","tests/integration_tests/reports/api_tests.py",1615,1615,"Class TestReportSchedulesApi"
"test_update_report_schedule_nonexistent_database_returns_not_allowed","tests/integration_tests/reports/api_tests.py",1658,1658,"Class TestReportSchedulesApi"
"test_update_alert_schedule_database_allowed","tests/integration_tests/reports/api_tests.py",1690,1690,"Class TestReportSchedulesApi"
"test_update_report_schedule_type_transitions","tests/integration_tests/reports/api_tests.py",1710,1710,"Class TestReportSchedulesApi"
"test_update_alert_schedule_database_null_rejected","tests/integration_tests/reports/api_tests.py",1785,1785,"Class TestReportSchedulesApi"
"test_update_report_schedule_422_does_not_mutate","tests/integration_tests/reports/api_tests.py",1806,1806,"Class TestReportSchedulesApi"
"test_create_report_schedule_database_not_allowed","tests/integration_tests/reports/api_tests.py",1840,1840,"Class TestReportSchedulesApi"
"test_update_report_to_alert_nonexistent_database","tests/integration_tests/reports/api_tests.py",1864,1864,"Class TestReportSchedulesApi"
"test_update_report_schedule_relations_exist","tests/integration_tests/reports/api_tests.py",1903,1903,"Class TestReportSchedulesApi"
"test_update_report_not_owned","tests/integration_tests/reports/api_tests.py",1957,1957,"Class TestReportSchedulesApi"
"test_update_report_preserve_ownership","tests/integration_tests/reports/api_tests.py",1976,1976,"Class TestReportSchedulesApi"
"test_update_report_clear_owner_list","tests/integration_tests/reports/api_tests.py",2000,2000,"Class TestReportSchedulesApi"
"test_update_report_populate_owner","tests/integration_tests/reports/api_tests.py",2023,2023,"Class TestReportSchedulesApi"
"test_delete_report_schedule","tests/integration_tests/reports/api_tests.py",2063,2063,"Class TestReportSchedulesApi"
"test_delete_report_schedule_not_found","tests/integration_tests/reports/api_tests.py",2094,2094,"Class TestReportSchedulesApi"
"test_delete_report_not_owned","tests/integration_tests/reports/api_tests.py",2106,2106,"Class TestReportSchedulesApi"
"test_bulk_delete_report_schedule","tests/integration_tests/reports/api_tests.py",2122,2122,"Class TestReportSchedulesApi"
"test_bulk_delete_report_schedule_not_found","tests/integration_tests/reports/api_tests.py",2145,2145,"Class TestReportSchedulesApi"
"test_bulk_delete_report_not_owned","tests/integration_tests/reports/api_tests.py",2162,2162,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_logs","tests/integration_tests/reports/api_tests.py",2179,2179,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_logs_sorting","tests/integration_tests/reports/api_tests.py",2197,2197,"Class TestReportSchedulesApi"
"test_get_list_report_schedule_logs_filters","tests/integration_tests/reports/api_tests.py",2228,2228,"Class TestReportSchedulesApi"
"test_report_schedule_logs_no_mutations","tests/integration_tests/reports/api_tests.py",2251,2251,"Class TestReportSchedulesApi"
"test_create_report_schedule_with_invalid_anchors","tests/integration_tests/reports/api_tests.py",2277,2277,"Class TestReportSchedulesApi"
"test_create_report_schedule_with_multiple_anchors","tests/integration_tests/reports/api_tests.py",2306,2306,"Class TestReportSchedulesApi"
"start_local_extensions_watcher_thread","superset/extensions/local_extensions_watcher.py",159,159,"Module superset.extensions.local_extensions_watcher"
"send_static_file","superset/app.py",109,109,"Class SupersetApp"
"_is_database_up_to_date","superset/app.py",128,128,"Class SupersetApp"
"from_config","superset/async_events/cache_backend.py",135,135,"Class RedisCacheBackend"
"from_config","superset/async_events/cache_backend.py",300,300,"Class RedisSentinelCacheBackend"
"register_sqla_event_listeners","superset/tags/core.py",20,20,"Module superset.tags.core"
"get_default_instructions","superset/mcp_service/app.py",34,34,"Module superset.mcp_service.app"
"_build_mcp_kwargs","superset/mcp_service/app.py",220,230,"Module superset.mcp_service.app"
"auth","superset/utils/webdriver.py",170,170,"Class WebDriverPlaywright"
"auth","superset/utils/webdriver.py",519,519,"Class WebDriverSelenium"
"_apply_config","superset/mcp_service/app.py",256,256,"Module superset.mcp_service.app"
"_log_instance_creation","superset/mcp_service/app.py",263,268,"Module superset.mcp_service.app"
"create_mcp_app","superset/mcp_service/app.py",281,293,"Module superset.mcp_service.app"
"set_payload","superset/sqllab/execution_context_convertor.py",40,44,"Class ExecutionContextConvertor"
"set_payload","superset-core/src/superset_core/tasks/models.py",91,91,"Class Task"
"set_payload","superset/models/tasks.py",169,169,"Class Task"
"wrap","superset/utils/cache.py",138,138,"Function memoized_func"
"identity","superset/db_engine_specs/ocient.py",343,343,"Function fetch_data"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_databend.py",51,55,"Module tests.unit_tests.db_engine_specs.test_databend"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_impala.py",39,43,"Module tests.unit_tests.db_engine_specs.test_impala"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_snowflake.py",54,58,"Module tests.unit_tests.db_engine_specs.test_snowflake"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_duckdb.py",39,43,"Module tests.unit_tests.db_engine_specs.test_duckdb"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_sqlite.py",38,42,"Module tests.unit_tests.db_engine_specs.test_sqlite"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_dremio.py",38,42,"Module tests.unit_tests.db_engine_specs.test_dremio"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_clickhouse.py",53,57,"Module tests.unit_tests.db_engine_specs.test_clickhouse"
"test_convert_dttm","tests/integration_tests/db_engine_specs/base_engine_spec_tests.py",145,145,"Class SupersetTestCases"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_athena.py",42,46,"Module tests.unit_tests.db_engine_specs.test_athena"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_datastore.py",384,388,"Module tests.unit_tests.db_engine_specs.test_datastore"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_databricks.py",240,244,"Module tests.unit_tests.db_engine_specs.test_databricks"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_hive.py",43,47,"Module tests.unit_tests.db_engine_specs.test_hive"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_parseable.py",67,71,"Module tests.unit_tests.db_engine_specs.test_parseable"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_ydb.py",48,52,"Module tests.unit_tests.db_engine_specs.test_ydb"
"test_convert_dttm","tests/unit_tests/db_engine_specs/test_druid.py",37,41,"Module tests.unit_tests.db_engine_specs.test_druid"
