"name","file","start_line","end_line"
"MigrateDualLine","superset/migrations/shared/migrate_viz/processors.py",165,165
"MigrateSunburst","superset/migrations/shared/migrate_viz/processors.py",238,238
"EncryptedType","superset/utils/encrypt.py",28,28
"MigrateBarChart","superset/migrations/shared/migrate_viz/processors.py",415,415
"MigrateDistBarChart","superset/migrations/shared/migrate_viz/processors.py",432,432
"MigrateHeatmapChart","superset/migrations/shared/migrate_viz/processors.py",518,518
"MigrateHistogramChart","superset/migrations/shared/migrate_viz/processors.py",580,580
"MigrateLineChart","superset/migrations/shared/migrate_viz/processors.py",370,370
"MigrateSankey","superset/migrations/shared/migrate_viz/processors.py",619,619
"Superset","superset/views/core.py",133,133
"DatasetValidator","superset/mcp_service/chart/validation/dataset_validator.py",51,51
"ValidationPipeline","superset/mcp_service/chart/validation/pipeline.py",123,123
"SchemaValidator","superset/mcp_service/chart/validation/schema_validator.py",36,36
"AcquireDistributedLock","superset/commands/distributed_lock/acquire.py",45,45
"ReleaseDistributedLock","superset/commands/distributed_lock/release.py",39,39
"ImportV1ChartSchema","superset/charts/schemas.py",1613,1613
"DashboardImportError","superset/commands/dashboard/exceptions.py",89,89
"ImportModelsCommand","superset/commands/importers/v1/__init__.py",44,44
"DashboardDAO","superset-core/src/superset_core/common/daos.py",164,164
"DashboardDAO","superset/daos/dashboard.py",60,60
"ImportV1DashboardSchema","superset/dashboards/schemas.py",505,505
"ImportV1DatabaseSchema","superset/databases/schemas.py",867,867
"ImportV1DatasetSchema","superset/datasets/schemas.py",307,307
"ImportV1ThemeSchema","superset/themes/schemas.py",50,50
"ImportDashboardsCommand","superset/commands/dashboard/importers/v1/__init__.py",55,55
"ImportDashboardsCommand","superset/commands/dashboard/importers/dispatcher.py",38,38
"ImportDashboardsCommand","superset/commands/dashboard/importers/v0.py",317,317
"SQLValidationAnnotation","superset/sql_validators/base.py",25,25
"BaseSQLValidator","superset/sql_validators/base.py",50,50
"PrestoDBSQLValidator","superset/sql_validators/presto_db.py",39,39
"PostgreSQLValidator","superset/sql_validators/postgres.py",28,28
"LogMixin","superset/views/log/__init__.py",20,20
"CancelTaskCommand","superset/commands/tasks/cancel.py",47,47
"TaskPruneCommand","superset/commands/tasks/prune.py",31,31
"SubmitTaskCommand","superset/commands/tasks/submit.py",46,46
"UpdateTaskCommand","superset/commands/tasks/update.py",45,45
"DB2","superset/sql/dialects/db2.py",37,37
"Dremio","superset/sql/dialects/dremio.py",35,35
"Firebolt","superset/sql/dialects/firebolt.py",26,26
"FireboltOld","superset/sql/dialects/firebolt.py",79,79
"Pinot","superset/sql/dialects/pinot.py",33,33
"StrEnum","superset/utils/backports.py",25,25
"PooledBaseScreenshot","superset/mcp_service/screenshot/pooled_screenshot.py",41,41
"PooledChartScreenshot","superset/mcp_service/screenshot/pooled_screenshot.py",134,134
"PooledDashboardScreenshot","superset/mcp_service/screenshot/pooled_screenshot.py",390,390
"PooledExploreScreenshot","superset/mcp_service/screenshot/pooled_screenshot.py",216,216
"WebDriverPool","superset/mcp_service/screenshot/webdriver_pool.py",64,64
"Array","superset/models/sql_types/presto_sql_types.py",58,58
"ARRAY","superset/db_engine_specs/oceanbase.py",58,58
"ARRAY","superset/db_engine_specs/starrocks.py",71,71
"ARRAY","superset/db_engine_specs/doris.py",85,85
"CurrencyType","superset/models/sql_types/base.py",67,67
"HealthCheckResponse","superset/mcp_service/system/schemas.py",33,33
"Parser","superset/sql/dialects/db2.py",66,66
