"name","file","start_line","end_line","param_name","param_type"
"convert_tbl_column_to_sqla_col","superset/models/helpers.py",2623,2628,"tbl_column","Str"
"_process_expression_template","superset/models/helpers.py",2533,2535,"expression","str"
"_process_expression_template","superset/models/helpers.py",2533,2535,"tp","Subscript"
"_build_validation_query","superset/models/helpers.py",2544,2546,"expression","str"
"_build_validation_query","superset/models/helpers.py",2544,2546,"expression_type","SqlExpressionType"
"_execute_validation_query","superset/models/helpers.py",2564,2571,"expression","str"
"_execute_validation_query","superset/models/helpers.py",2564,2571,"tbl","BinaryExpr"
"_execute_validation_query","superset/models/helpers.py",2564,2571,"tp","Subscript"
"_execute_validation_query","superset/models/helpers.py",2564,2571,"cte","str"
"_execute_validation_query","superset/models/helpers.py",2564,2571,"validation_query","Select"
"_create_join_condition","superset/models/helpers.py",3346,3346,"expr","Any"
"_create_join_condition","superset/models/helpers.py",3346,3346,"col_name","str"
"_create_top_groups_condition","superset/models/helpers.py",3426,3426,"expr","Any"
"_create_top_groups_condition","superset/models/helpers.py",3426,3426,"col_name","str"
"normalize_example_data_url","superset/examples/helpers.py",93,93,"url","str"
"test_values_for_column","tests/unit_tests/models/helpers_test.py",74,74,"database","Database"
"test_values_for_column_with_rls","tests/unit_tests/models/helpers_test.py",101,101,"database","Database"
"test_values_for_column_with_rls_no_values","tests/unit_tests/models/helpers_test.py",136,136,"database","Database"
"test_values_for_column_calculated","tests/unit_tests/models/helpers_test.py",171,174,"database","Database"
"test_values_for_column_calculated","tests/unit_tests/models/helpers_test.py",171,174,"mocker","MockerFixture"
"test_values_for_column_double_percents","tests/unit_tests/models/helpers_test.py",202,205,"database","Database"
"test_values_for_column_double_percents","tests/unit_tests/models/helpers_test.py",202,205,"mocker","MockerFixture"
"test_apply_series_others_grouping","tests/unit_tests/models/helpers_test.py",250,250,"database","Database"
"always_true_condition","tests/unit_tests/models/helpers_test.py",293,293,"col_name","str"
"test_apply_series_others_grouping_with_false_condition","tests/unit_tests/models/helpers_test.py",343,343,"database","Database"
"always_false_condition","tests/unit_tests/models/helpers_test.py",371,371,"col_name","str"
"test_apply_series_others_grouping_sql_compilation","tests/unit_tests/models/helpers_test.py",404,404,"database","Database"
"test_apply_series_others_grouping_no_label_in_groupby","tests/unit_tests/models/helpers_test.py",503,503,"database","Database"
"test_process_orderby_expression_basic","tests/unit_tests/models/helpers_test.py",564,567,"database","Database"
"test_process_orderby_expression_basic","tests/unit_tests/models/helpers_test.py",564,567,"mocker","MockerFixture"
"test_process_orderby_expression_with_case_insensitive_order_by","tests/unit_tests/models/helpers_test.py",597,600,"database","Database"
"test_process_orderby_expression_with_case_insensitive_order_by","tests/unit_tests/models/helpers_test.py",597,600,"mocker","MockerFixture"
"test_process_orderby_expression_complex","tests/unit_tests/models/helpers_test.py",630,633,"database","Database"
"test_process_orderby_expression_complex","tests/unit_tests/models/helpers_test.py",630,633,"mocker","MockerFixture"
"test_process_orderby_expression_none","tests/unit_tests/models/helpers_test.py",663,666,"database","Database"
"test_process_orderby_expression_none","tests/unit_tests/models/helpers_test.py",663,666,"mocker","MockerFixture"
"test_process_orderby_expression_empty_string","tests/unit_tests/models/helpers_test.py",696,699,"database","Database"
"test_process_orderby_expression_empty_string","tests/unit_tests/models/helpers_test.py",696,699,"mocker","MockerFixture"
"test_process_orderby_expression_strips_whitespace","tests/unit_tests/models/helpers_test.py",729,732,"database","Database"
"test_process_orderby_expression_strips_whitespace","tests/unit_tests/models/helpers_test.py",729,732,"mocker","MockerFixture"
"test_process_orderby_expression_with_template_processor","tests/unit_tests/models/helpers_test.py",762,765,"database","Database"
"test_process_orderby_expression_with_template_processor","tests/unit_tests/models/helpers_test.py",762,765,"mocker","MockerFixture"
"test_process_select_expression_basic","tests/unit_tests/models/helpers_test.py",806,809,"database","Database"
"test_process_select_expression_basic","tests/unit_tests/models/helpers_test.py",806,809,"mocker","MockerFixture"
"test_process_select_expression_with_case_insensitive_select","tests/unit_tests/models/helpers_test.py",839,842,"database","Database"
"test_process_select_expression_with_case_insensitive_select","tests/unit_tests/models/helpers_test.py",839,842,"mocker","MockerFixture"
"test_process_select_expression_complex","tests/unit_tests/models/helpers_test.py",872,875,"database","Database"
"test_process_select_expression_complex","tests/unit_tests/models/helpers_test.py",872,875,"mocker","MockerFixture"
"test_process_select_expression_none","tests/unit_tests/models/helpers_test.py",905,908,"database","Database"
"test_process_select_expression_none","tests/unit_tests/models/helpers_test.py",905,908,"mocker","MockerFixture"
"test_process_select_expression_empty_string","tests/unit_tests/models/helpers_test.py",938,941,"database","Database"
"test_process_select_expression_empty_string","tests/unit_tests/models/helpers_test.py",938,941,"mocker","MockerFixture"
"test_process_select_expression_strips_whitespace","tests/unit_tests/models/helpers_test.py",971,974,"database","Database"
"test_process_select_expression_strips_whitespace","tests/unit_tests/models/helpers_test.py",971,974,"mocker","MockerFixture"
"test_process_select_expression_with_template_processor","tests/unit_tests/models/helpers_test.py",1004,1007,"database","Database"
"test_process_select_expression_with_template_processor","tests/unit_tests/models/helpers_test.py",1004,1007,"mocker","MockerFixture"
"test_process_select_expression_distinct_column","tests/unit_tests/models/helpers_test.py",1048,1051,"database","Database"
"test_process_select_expression_distinct_column","tests/unit_tests/models/helpers_test.py",1048,1051,"mocker","MockerFixture"
"test_process_select_expression_end_to_end","tests/unit_tests/models/helpers_test.py",1084,1084,"database","Database"
"test_reapply_query_filters_with_granularity","tests/unit_tests/models/helpers_test.py",1133,1133,"database","Database"
"test_reapply_query_filters_without_granularity","tests/unit_tests/models/helpers_test.py",1188,1188,"database","Database"
"test_reapply_query_filters_with_having_clause","tests/unit_tests/models/helpers_test.py",1240,1240,"database","Database"
"test_reapply_query_filters_with_fetch_values_predicate","tests/unit_tests/models/helpers_test.py",1290,1290,"database","Database"
"mock_template_processor","tests/unit_tests/commands/databases/validate_sql_test.py",76,78,"mocker","MockerFixture"
"mock_template_processor","tests/unit_tests/commands/databases/validate_sql_test.py",76,78,"mock_database","MagicMock"
"test_reapply_query_filters_with_empty_filters","tests/unit_tests/models/helpers_test.py",1345,1345,"database","Database"
"test_adhoc_column_to_sqla_with_column_reference","tests/unit_tests/models/helpers_test.py",1396,1396,"database","Database"
"test_adhoc_column_to_sqla_preserves_column_type_for_time_grain","tests/unit_tests/models/helpers_test.py",1432,1434,"database","Database"
"test_adhoc_column_to_sqla_with_temporal_column_types","tests/unit_tests/models/helpers_test.py",1482,1482,"database","Database"
"test_adhoc_column_with_spaces_generates_quoted_sql","tests/unit_tests/models/helpers_test.py",1587,1587,"database","Database"
"test_adhoc_column_with_spaces_in_full_query","tests/unit_tests/models/helpers_test.py",1649,1649,"database","Database"
"test_orderby_adhoc_column","tests/unit_tests/models/helpers_test.py",1708,1708,"database","Database"
"test_extras_where_is_parenthesized","tests/unit_tests/models/helpers_test.py",1748,1750,"database","Database"
"test_extras_having_is_parenthesized","tests/unit_tests/models/helpers_test.py",1812,1814,"database","Database"
"hist_values","superset/utils/pandas_postprocessing/histogram.py",71,71,"series","Series"
"upload_to_s3","superset/db_engine_specs/hive.py",56,56,"filename","str"
"upload_to_s3","superset/db_engine_specs/hive.py",56,56,"table","Table"
"upload_to_s3","superset/db_engine_specs/hive.py",56,56,"upload_prefix","str"
"_get_hive_type","superset/db_engine_specs/hive.py",228,228,"dtype","Subscript"
"get_tracking_url_from_logs","superset/db_engine_specs/hive.py",348,348,"log_lines","Subscript"
"latest_sub_partition","superset/db_engine_specs/presto.py",630,635,"table","Table"
"latest_sub_partition","superset/db_engine_specs/presto.py",630,635,"database","Database"
"latest_sub_partition","superset/db_engine_specs/presto.py",630,635,"kwargs","Any"
"latest_sub_partition","superset/db_engine_specs/hive.py",472,477,"table","Table"
"latest_sub_partition","superset/db_engine_specs/hive.py",472,477,"database","Database"
"latest_sub_partition","superset/db_engine_specs/hive.py",472,477,"kwargs","Any"
"latest_sub_partition","superset/jinja_context.py",921,921,"table_name","str"
"latest_sub_partition","superset/jinja_context.py",921,921,"kwargs","Any"
"_latest_partition_from_df","superset/db_engine_specs/presto.py",565,565,"df","Attribute"
"_latest_partition_from_df","superset/db_engine_specs/hive.py",482,482,"df","Attribute"
"_partition_query","superset/db_engine_specs/presto.py",460,468,"table","Table"
"_partition_query","superset/db_engine_specs/presto.py",460,468,"database","Database"
"_partition_query","superset/db_engine_specs/presto.py",460,468,"limit","int"
"_partition_query","superset/db_engine_specs/presto.py",460,468,"filters","BinaryExpr"
"_partition_query","superset/db_engine_specs/presto.py",460,468,"order_by","BinaryExpr"
"_partition_query","superset/db_engine_specs/presto.py",460,468,"indexes","Subscript"
"_partition_query","superset/db_engine_specs/hive.py",492,500,"table","Table"
"_partition_query","superset/db_engine_specs/hive.py",492,500,"database","Database"
"_partition_query","superset/db_engine_specs/hive.py",492,500,"limit","int"
"_partition_query","superset/db_engine_specs/hive.py",492,500,"filters","BinaryExpr"
"_partition_query","superset/db_engine_specs/hive.py",492,500,"order_by","BinaryExpr"
"_partition_query","superset/db_engine_specs/hive.py",492,500,"indexes","Subscript"
"test_s3_upload_prefix","tests/integration_tests/db_engine_specs/hive_tests.py",237,237,"schema","str"
"test_s3_upload_prefix","tests/integration_tests/db_engine_specs/hive_tests.py",237,237,"upload_prefix","str"
"test_where_latest_partition","tests/unit_tests/db_engine_specs/test_trino.py",775,780,"column_type","SQLType"
"test_where_latest_partition","tests/unit_tests/db_engine_specs/test_trino.py",775,780,"column_value","Any"
"test_where_latest_partition","tests/unit_tests/db_engine_specs/test_trino.py",775,780,"expected_value","str"
"test_where_latest_partition","tests/unit_tests/db_engine_specs/test_presto.py",126,131,"column_type","str"
"test_where_latest_partition","tests/unit_tests/db_engine_specs/test_presto.py",126,131,"column_value","Any"
"test_where_latest_partition","tests/unit_tests/db_engine_specs/test_presto.py",126,131,"expected_value","str"
"is_correct_result","tests/integration_tests/db_engine_specs/hive_tests.py",383,383,"data","list"
"is_correct_result","tests/integration_tests/db_engine_specs/hive_tests.py",383,383,"result","list"
"test_dashboard_import_with_overwrite_replaces_charts","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",41,43,"session","Session"
"test_dashboard_import_with_overwrite_replaces_charts","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",41,43,"mocker","MockerFixture"
"test_dashboard_import_without_overwrite_merges_charts","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",89,91,"session","Session"
"test_dashboard_import_without_overwrite_merges_charts","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",89,91,"mocker","MockerFixture"
"test_dashboard_import_with_overwrite_adds_new_charts","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",136,138,"session","Session"
"test_dashboard_import_with_overwrite_adds_new_charts","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",136,138,"mocker","MockerFixture"
"test_dashboard_import_new_dashboard","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",182,184,"session","Session"
"test_dashboard_import_new_dashboard","tests/unit_tests/dashboards/commands/importers/v1/import_command_test.py",182,184,"mocker","MockerFixture"
"decode_dashboards","superset/commands/dashboard/importers/v0.py",274,274,"o","Subscript"
"session_with_schema","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",61,61,"session","Session"
"session_with_schema","tests/unit_tests/charts/commands/importers/v1/import_test.py",70,70,"session","Session"
"test_import_dashboard_managed_externally","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",86,89,"mocker","MockerFixture"
"test_import_dashboard_managed_externally","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",86,89,"session_with_schema","Session"
"test_import_dashboard_without_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",108,111,"mocker","MockerFixture"
"test_import_dashboard_without_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",108,111,"session_with_schema","Session"
"test_import_existing_dashboard_without_access_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",130,133,"mocker","MockerFixture"
"test_import_existing_dashboard_without_access_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",130,133,"session_with_data","Session"
"can_access_dashboard","superset/security/manager.py",757,757,"dashboard","Str"
"test_import_existing_dashboard_without_owner_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",171,174,"mocker","MockerFixture"
"test_import_existing_dashboard_without_owner_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",171,174,"session_with_data","Session"
"test_import_existing_dashboard_with_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",212,215,"mocker","MockerFixture"
"test_import_existing_dashboard_with_permission","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",212,215,"session_with_data","Session"
"test_import_tag_logic_for_dashboards","tests/unit_tests/dashboards/commands/importers/v1/import_test.py",248,248,"session_with_schema","Session"
"validate_data_uri","superset/commands/dataset/importers/v1/utils.py",83,83,"data_uri","str"
"test_import_dataset_no_folder","tests/unit_tests/datasets/commands/importers/v1/import_test.py",251,251,"session","Session"
"test_import_dataset_no_folder","tests/unit_tests/datasets/commands/importers/v1/import_test.py",251,251,"mocker","MockerFixture"
"test_import_dataset_duplicate_column","tests/unit_tests/datasets/commands/importers/v1/import_test.py",324,326,"session","Session"
"test_import_dataset_duplicate_column","tests/unit_tests/datasets/commands/importers/v1/import_test.py",324,326,"mocker","MockerFixture"
"test_import_column_extra_is_string","tests/unit_tests/datasets/commands/importers/v1/import_test.py",446,446,"session","Session"
"test_import_column_extra_is_string","tests/unit_tests/datasets/commands/importers/v1/import_test.py",446,446,"mocker","MockerFixture"
"test_import_dataset_extra_empty_string","tests/unit_tests/datasets/commands/importers/v1/import_test.py",523,525,"session","Session"
"test_import_dataset_extra_empty_string","tests/unit_tests/datasets/commands/importers/v1/import_test.py",523,525,"mocker","MockerFixture"
"test_import_column_allowed_data_url","tests/unit_tests/datasets/commands/importers/v1/import_test.py",581,585,"session","Session"
"test_import_column_allowed_data_url","tests/unit_tests/datasets/commands/importers/v1/import_test.py",581,585,"mocker","MockerFixture"
"test_import_column_allowed_data_url","tests/unit_tests/datasets/commands/importers/v1/import_test.py",581,585,"mock_urlopen","Mock"
"test_import_dataset_managed_externally","tests/unit_tests/datasets/commands/importers/v1/import_test.py",648,651,"session","Session"
"test_import_dataset_managed_externally","tests/unit_tests/datasets/commands/importers/v1/import_test.py",648,651,"mocker","MockerFixture"
"test_import_dataset_column_datetime_format","tests/unit_tests/datasets/commands/importers/v1/import_test.py",674,677,"session","Session"
"test_import_dataset_column_datetime_format","tests/unit_tests/datasets/commands/importers/v1/import_test.py",674,677,"mocker","MockerFixture"
"test_import_dataset_without_owner_permission","tests/unit_tests/datasets/commands/importers/v1/import_test.py",704,707,"session","Session"
"test_import_dataset_without_owner_permission","tests/unit_tests/datasets/commands/importers/v1/import_test.py",704,707,"mocker","MockerFixture"
"test_import_chart_managed_externally","tests/unit_tests/charts/commands/importers/v1/import_test.py",102,104,"mocker","MockerFixture"
"test_import_chart_managed_externally","tests/unit_tests/charts/commands/importers/v1/import_test.py",102,104,"session_with_schema","Session"
"test_import_chart_without_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",126,129,"mocker","MockerFixture"
"test_import_chart_without_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",126,129,"session_with_schema","Session"
"test_filter_chart_annotations","tests/unit_tests/charts/commands/importers/v1/import_test.py",151,151,"session","Session"
"filter_chart_annotations","superset/commands/chart/importers/v1/utils.py",31,31,"chart_config","Subscript"
"test_import_existing_chart_without_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",169,172,"mocker","MockerFixture"
"test_import_existing_chart_without_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",169,172,"session_with_data","Session"
"can_access_chart","superset/security/manager.py",772,772,"chart","Str"
"test_import_existing_chart_without_owner_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",210,213,"mocker","MockerFixture"
"test_import_existing_chart_without_owner_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",210,213,"session_with_data","Session"
"test_import_existing_chart_with_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",251,254,"mocker","MockerFixture"
"test_import_existing_chart_with_permission","tests/unit_tests/charts/commands/importers/v1/import_test.py",251,254,"session_with_data","Session"
"test_import_tag_logic_for_charts","tests/unit_tests/charts/commands/importers/v1/import_test.py",290,290,"session_with_schema","Session"
"test_import_database_no_creds","tests/unit_tests/databases/commands/importers/v1/import_test.py",73,73,"session","Session"
"test_import_database_no_creds","tests/unit_tests/databases/commands/importers/v1/import_test.py",73,73,"mocker","MockerFixture"
"test_import_database_sqlite_invalid","tests/unit_tests/databases/commands/importers/v1/import_test.py",95,97,"session","Session"
"test_import_database_sqlite_invalid","tests/unit_tests/databases/commands/importers/v1/import_test.py",95,97,"mocker","MockerFixture"
"test_import_database_sqlite_allowed_with_ignore_permissions","tests/unit_tests/databases/commands/importers/v1/import_test.py",123,125,"session","Session"
"test_import_database_sqlite_allowed_with_ignore_permissions","tests/unit_tests/databases/commands/importers/v1/import_test.py",123,125,"mocker","MockerFixture"
"test_import_database_managed_externally","tests/unit_tests/databases/commands/importers/v1/import_test.py",156,159,"session","Session"
"test_import_database_managed_externally","tests/unit_tests/databases/commands/importers/v1/import_test.py",156,159,"mocker","MockerFixture"
"test_import_database_without_permission","tests/unit_tests/databases/commands/importers/v1/import_test.py",183,186,"session","Session"
"test_import_database_without_permission","tests/unit_tests/databases/commands/importers/v1/import_test.py",183,186,"mocker","MockerFixture"
"test_import_database_with_version","tests/unit_tests/databases/commands/importers/v1/import_test.py",210,210,"session","Session"
"test_import_database_with_version","tests/unit_tests/databases/commands/importers/v1/import_test.py",210,210,"mocker","MockerFixture"
"test_import_database_with_user_impersonation","tests/unit_tests/databases/commands/importers/v1/import_test.py",231,234,"session","Session"
"test_import_database_with_user_impersonation","tests/unit_tests/databases/commands/importers/v1/import_test.py",231,234,"mocker","MockerFixture"
"test_import_database_with_masked_encrypted_extra_new_db","tests/unit_tests/databases/commands/importers/v1/import_test.py",255,258,"session","Session"
"test_import_database_with_masked_encrypted_extra_new_db","tests/unit_tests/databases/commands/importers/v1/import_test.py",255,258,"mocker","MockerFixture"
"test_import_database_with_masked_encrypted_extra_existing_db","tests/unit_tests/databases/commands/importers/v1/import_test.py",292,295,"session","Session"
"test_import_database_with_masked_encrypted_extra_existing_db","tests/unit_tests/databases/commands/importers/v1/import_test.py",292,295,"mocker","MockerFixture"
"test_import_database_oauth2_redirect_is_nonfatal","tests/unit_tests/databases/commands/importers/v1/import_test.py",344,347,"session","Session"
"test_import_database_oauth2_redirect_is_nonfatal","tests/unit_tests/databases/commands/importers/v1/import_test.py",344,347,"mocker","MockerFixture"
"import_directory","superset/cli/importexport.py",51,51,"force","bool"
"import_directory","superset/cli/importexport.py",51,51,"overwrite","bool"
"import_directory","superset/cli/importexport.py",51,51,"directory","str"
"load_configs_from_directory","superset/examples/utils.py",243,245,"root","Path"
"load_configs_from_directory","superset/examples/utils.py",243,245,"overwrite","bool"
"load_configs_from_directory","superset/examples/utils.py",243,245,"force_data","bool"
"legacy_export_dashboards","superset/cli/importexport.py",219,221,"dashboard_file","Subscript"
"legacy_export_dashboards","superset/cli/importexport.py",219,221,"print_stdout","bool"
"legacy_export_datasources","superset/cli/importexport.py",264,269,"back_references","bool"
"legacy_export_datasources","superset/cli/importexport.py",264,269,"include_defaults","bool"
"legacy_export_datasources","superset/cli/importexport.py",264,269,"datasource_file","Subscript"
"legacy_export_datasources","superset/cli/importexport.py",264,269,"print_stdout","bool"
"legacy_import_dashboards","superset/cli/importexport.py",308,308,"path","str"
"legacy_import_dashboards","superset/cli/importexport.py",308,308,"username","str"
"legacy_import_dashboards","superset/cli/importexport.py",308,308,"recursive","bool"
"legacy_import_datasources","superset/cli/importexport.py",358,358,"path","str"
"legacy_import_datasources","superset/cli/importexport.py",358,358,"sync","str"
"legacy_import_datasources","superset/cli/importexport.py",358,358,"recursive","bool"
"legacy_export_datasource_schema","superset/cli/importexport.py",399,399,"back_references","bool"
"set_properties_and_payload","superset/daos/tasks.py",336,341,"payload","BinaryExpr"
"set_properties_and_payload","superset/daos/tasks.py",336,341,"properties","BinaryExpr"
"set_properties_and_payload","superset/daos/tasks.py",336,341,"task_uuid","UUID"
"conditional_status_update","superset/daos/tasks.py",388,396,"properties","BinaryExpr"
"conditional_status_update","superset/daos/tasks.py",388,396,"task_uuid","UUID"
"conditional_status_update","superset/daos/tasks.py",388,396,"new_status","BinaryExpr"
"conditional_status_update","superset/daos/tasks.py",388,396,"expected_status","BinaryExpr"
"conditional_status_update","superset/daos/tasks.py",388,396,"set_ended_at","bool"
"conditional_status_update","superset/daos/tasks.py",388,396,"set_started_at","bool"
"cidr_func","superset/advanced_data_type/plugins/internet_address.py",30,30,"req","AdvancedDataTypeRequest"
"cidr_translate_filter_func","superset/advanced_data_type/plugins/internet_address.py",79,81,"values","Subscript"
"cidr_translate_filter_func","superset/advanced_data_type/plugins/internet_address.py",79,81,"col","Column"
"cidr_translate_filter_func","superset/advanced_data_type/plugins/internet_address.py",79,81,"operator","FilterOperator"
"port_translation_func","superset/advanced_data_type/plugins/internet_port.py",59,59,"req","AdvancedDataTypeRequest"
"port_translate_filter_func","superset/advanced_data_type/plugins/internet_port.py",107,109,"values","Subscript"
"port_translate_filter_func","superset/advanced_data_type/plugins/internet_port.py",107,109,"col","Column"
"port_translate_filter_func","superset/advanced_data_type/plugins/internet_port.py",107,109,"operator","FilterOperator"
"current_user_id","superset/jinja_context.py",152,152,"add_to_cache_keys","bool"
"cache_key_wrapper","superset/jinja_context.py",238,238,"key","Any"
"current_user_email","superset/jinja_context.py",180,180,"add_to_cache_keys","bool"
"current_user_roles","superset/jinja_context.py",194,194,"add_to_cache_keys","bool"
"get_guest_rls_filters","superset/security/manager.py",2745,2747,"dataset","Str"
"get_rls_filters","superset/security/manager.py",2763,2763,"table","Str"
"url_param","superset/jinja_context.py",255,261,"default","BinaryExpr"
"url_param","superset/jinja_context.py",255,261,"param","str"
"url_param","superset/jinja_context.py",255,261,"add_to_cache_keys","bool"
"url_param","superset/jinja_context.py",255,261,"escape_result","bool"
"filter_values","superset/jinja_context.py",303,305,"default","BinaryExpr"
"filter_values","superset/jinja_context.py",303,305,"column","str"
"filter_values","superset/jinja_context.py",303,305,"remove_filter","bool"
"_format_dttm","superset/jinja_context.py",511,511,"dttm","BinaryExpr"
"safe_proxy","superset/jinja_context.py",527,527,"args","Any"
"safe_proxy","superset/jinja_context.py",527,527,"func","Subscript"
"safe_proxy","superset/jinja_context.py",527,527,"kwargs","Any"
"validate_context_types","superset/jinja_context.py",552,552,"context","Subscript"
"validate_template_context","superset/jinja_context.py",576,578,"engine","BinaryExpr"
"validate_template_context","superset/jinja_context.py",576,578,"context","Subscript"
"set_context","superset/jinja_context.py",690,690,"kwargs","Any"
"set_context","superset/jinja_context.py",802,802,"kwargs","Any"
"set_context","superset/jinja_context.py",878,878,"kwargs","Any"
"_parse_datetime","superset/jinja_context.py",789,789,"dttm","str"
"dataset_macro","superset/jinja_context.py",1000,1006,"columns","BinaryExpr"
"dataset_macro","superset/jinja_context.py",1000,1006,"dataset_id","int"
"dataset_macro","superset/jinja_context.py",1000,1006,"from_dttm","BinaryExpr"
"dataset_macro","superset/jinja_context.py",1000,1006,"to_dttm","BinaryExpr"
"dataset_macro","superset/jinja_context.py",1000,1006,"include_metrics","bool"
"metric_macro","superset/jinja_context.py",1083,1088,"dataset_id","BinaryExpr"
"metric_macro","superset/jinja_context.py",1083,1088,"env","Environment"
"metric_macro","superset/jinja_context.py",1083,1088,"context","Subscript"
"metric_macro","superset/jinja_context.py",1083,1088,"metric_key","str"
"first_latest_partition","superset/jinja_context.py",893,893,"table_name","str"
"latest_partitions","superset/jinja_context.py",905,905,"table_name","str"
"_schema_table","superset/jinja_context.py",888,888,"table_name","str"
"_schema_table","superset/jinja_context.py",888,888,"schema","BinaryExpr"
"get_dataset_id_from_context","superset/jinja_context.py",1039,1039,"metric_key","str"
"test_user_macros","tests/unit_tests/jinja_context_test.py",401,405,"mocker","MockerFixture"
"test_user_macros","tests/unit_tests/jinja_context_test.py",401,405,"add_to_cache_keys","bool"
"test_user_macros","tests/unit_tests/jinja_context_test.py",401,405,"mock_cache_key_wrapper_call_count","int"
"test_user_macros_without_user_info","tests/unit_tests/jinja_context_test.py",440,440,"mocker","MockerFixture"
"test_current_user_rls_rules_with_no_table","tests/unit_tests/jinja_context_test.py",454,454,"mocker","MockerFixture"
"test_current_user_rls_rules_guest_user","tests/unit_tests/jinja_context_test.py",475,475,"mocker","MockerFixture"
"test_to_datetime","tests/unit_tests/jinja_context_test.py",532,534,"format","BinaryExpr"
"test_to_datetime","tests/unit_tests/jinja_context_test.py",532,534,"value","BinaryExpr"
"test_to_datetime","tests/unit_tests/jinja_context_test.py",532,534,"output","BinaryExpr"
"test_to_datetime_raises","tests/unit_tests/jinja_context_test.py",560,560,"format","BinaryExpr"
"test_to_datetime_raises","tests/unit_tests/jinja_context_test.py",560,560,"value","str"
"test_to_datetime_raises","tests/unit_tests/jinja_context_test.py",560,560,"match","str"
"test_dataset_macro","tests/unit_tests/jinja_context_test.py",576,576,"mocker","MockerFixture"
"test_dataset_macro_mutator_with_comments","tests/unit_tests/jinja_context_test.py",665,665,"mocker","MockerFixture"
"test_metric_macro_with_dataset_id","tests/unit_tests/jinja_context_test.py",688,688,"mocker","MockerFixture"
"test_metric_macro_recursive","tests/unit_tests/jinja_context_test.py",708,708,"mocker","MockerFixture"
"test_metric_macro_expansion","tests/unit_tests/jinja_context_test.py",735,735,"mocker","MockerFixture"
"test_metric_macro_recursive_compound","tests/unit_tests/jinja_context_test.py",763,763,"mocker","MockerFixture"
"test_metric_macro_recursive_cyclic","tests/unit_tests/jinja_context_test.py",793,793,"mocker","MockerFixture"
"test_metric_macro_recursive_infinite","tests/unit_tests/jinja_context_test.py",824,824,"mocker","MockerFixture"
"test_metric_macro_with_dataset_id_invalid_key","tests/unit_tests/jinja_context_test.py",853,853,"mocker","MockerFixture"
"test_metric_macro_invalid_dataset_id","tests/unit_tests/jinja_context_test.py",875,875,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_no_context","tests/unit_tests/jinja_context_test.py",889,889,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_with_context_missing_info","tests/unit_tests/jinja_context_test.py",907,909,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_with_context_datasource_id","tests/unit_tests/jinja_context_test.py",944,946,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_with_context_datasource_id_none","tests/unit_tests/jinja_context_test.py",997,999,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_with_context_chart_id","tests/unit_tests/jinja_context_test.py",1048,1050,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_with_context_slice_id_none","tests/unit_tests/jinja_context_test.py",1106,1108,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_with_context_deleted_chart","tests/unit_tests/jinja_context_test.py",1157,1159,"mocker","MockerFixture"
"test_metric_macro_no_dataset_id_available_in_request_form_data","tests/unit_tests/jinja_context_test.py",1210,1212,"mocker","MockerFixture"
"test_metric_macro_regular_user_uses_base_filter","tests/unit_tests/jinja_context_test.py",1255,1255,"mocker","MockerFixture"
"test_metric_macro_regular_user_raises_no_access","tests/unit_tests/jinja_context_test.py",1282,1282,"mocker","MockerFixture"
"test_metric_macro_embedded_user_skips_base_filter","tests/unit_tests/jinja_context_test.py",1300,1300,"mocker","MockerFixture"
"test_get_time_filter","tests/unit_tests/jinja_context_test.py",1471,1480,"args","Subscript"
"test_get_time_filter","tests/unit_tests/jinja_context_test.py",1471,1480,"sqlalchemy_uri","str"
